id,source,source_url,exercise_id,variation_id,sex,bodyweight_label_lb,bodyweight_reference_kg,bodyweight_min_kg,bodyweight_max_kg,level,metric,value_kg,source_value_lb,notes
legion-male-deadlift-148-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,148,67.1,63.5,71,novice,absolute_e1rm,106.1,234,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 234 lb to 106.1 kg.
legion-male-deadlift-148-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,148,67.1,63.5,71,intermediate,absolute_e1rm,122,269,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 269 lb to 122 kg.
legion-male-deadlift-148-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,148,67.1,63.5,71,advanced,absolute_e1rm,172.4,380,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 380 lb to 172.4 kg.
legion-male-deadlift-148-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,148,67.1,63.5,71,elite,absolute_e1rm,218.6,482,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 482 lb to 218.6 kg.
legion-male-deadlift-165-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,165,74.8,71,78.5,beginner,absolute_e1rm,62.1,137,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 137 lb to 62.1 kg.
legion-male-deadlift-165-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,165,74.8,71,78.5,novice,absolute_e1rm,115.2,254,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 254 lb to 115.2 kg.
legion-male-deadlift-165-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,165,74.8,71,78.5,intermediate,absolute_e1rm,132.9,293,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 293 lb to 132.9 kg.
legion-male-deadlift-165-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,165,74.8,71,78.5,advanced,absolute_e1rm,186.4,411,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 411 lb to 186.4 kg.
legion-male-deadlift-165-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,165,74.8,71,78.5,elite,absolute_e1rm,235,518,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 518 lb to 235 kg.
legion-male-deadlift-181-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,181,82.1,78.5,86,beginner,absolute_e1rm,67.1,148,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 148 lb to 67.1 kg.
legion-male-deadlift-181-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,181,82.1,78.5,86,novice,absolute_e1rm,124.3,274,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 274 lb to 124.3 kg.
legion-male-deadlift-181-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,181,82.1,78.5,86,intermediate,absolute_e1rm,142.9,315,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 315 lb to 142.9 kg.
legion-male-deadlift-181-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,181,82.1,78.5,86,advanced,absolute_e1rm,198.7,438,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 438 lb to 198.7 kg.
legion-male-deadlift-181-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,181,82.1,78.5,86,elite,absolute_e1rm,248.6,548,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 548 lb to 248.6 kg.
legion-male-deadlift-198-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,198,89.8,86,94.8,beginner,absolute_e1rm,70.8,156,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 156 lb to 70.8 kg.
legion-male-deadlift-198-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,198,89.8,86,94.8,novice,absolute_e1rm,131.1,289,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 289 lb to 131.1 kg.
legion-male-deadlift-198-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,198,89.8,86,94.8,intermediate,absolute_e1rm,151,333,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 333 lb to 151 kg.
legion-male-deadlift-198-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,198,89.8,86,94.8,advanced,absolute_e1rm,207.3,457,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 457 lb to 207.3 kg.
legion-male-deadlift-198-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,198,89.8,86,94.8,elite,absolute_e1rm,257.2,567,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 567 lb to 257.2 kg.
legion-male-deadlift-220-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,220,99.8,94.8,104.8,beginner,absolute_e1rm,74.4,164,Original Legion chart lift name: Deadlift. Source row bodyweight: 220 lb. Converted from 164 lb to 74.4 kg.
legion-male-deadlift-220-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,220,99.8,94.8,104.8,novice,absolute_e1rm,138.3,305,Original Legion chart lift name: Deadlift. Source row bodyweight: 220 lb. Converted from 305 lb to 138.3 kg.
legion-male-deadlift-220-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,220,99.8,94.8,104.8,intermediate,absolute_e1rm,159.2,351,Original Legion chart lift name: Deadlift. Source row bodyweight: 220 lb. Converted from 351 lb to 159.2 kg.
legion-male-deadlift-220-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,220,99.8,94.8,104.8,advanced,absolute_e1rm,217.3,479,Original Legion chart lift name: Deadlift. Source row bodyweight: 220 lb. Converted from 479 lb to 217.3 kg.
legion-male-deadlift-220-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,220,99.8,94.8,104.8,elite,absolute_e1rm,265.8,586,Original Legion chart lift name: Deadlift. Source row bodyweight: 220 lb. Converted from 586 lb to 265.8 kg.
legion-male-deadlift-242-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,242,109.8,104.8,117.3,beginner,absolute_e1rm,78,172,Original Legion chart lift name: Deadlift. Source row bodyweight: 242 lb. Converted from 172 lb to 78 kg.
legion-male-deadlift-242-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,242,109.8,104.8,117.3,novice,absolute_e1rm,144.2,318,Original Legion chart lift name: Deadlift. Source row bodyweight: 242 lb. Converted from 318 lb to 144.2 kg.
legion-male-deadlift-242-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,242,109.8,104.8,117.3,intermediate,absolute_e1rm,164.7,363,Original Legion chart lift name: Deadlift. Source row bodyweight: 242 lb. Converted from 363 lb to 164.7 kg.
legion-male-deadlift-242-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,242,109.8,104.8,117.3,advanced,absolute_e1rm,222.3,490,Original Legion chart lift name: Deadlift. Source row bodyweight: 242 lb. Converted from 490 lb to 222.3 kg.
legion-male-deadlift-242-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,242,109.8,104.8,117.3,elite,absolute_e1rm,270.3,596,Original Legion chart lift name: Deadlift. Source row bodyweight: 242 lb. Converted from 596 lb to 270.3 kg.
legion-male-deadlift-275-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,275,124.7,117.3,134.7,beginner,absolute_e1rm,79.8,176,Original Legion chart lift name: Deadlift. Source row bodyweight: 275 lb. Converted from 176 lb to 79.8 kg.
legion-male-deadlift-275-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,275,124.7,117.3,134.7,novice,absolute_e1rm,147.9,326,Original Legion chart lift name: Deadlift. Source row bodyweight: 275 lb. Converted from 326 lb to 147.9 kg.
legion-male-deadlift-275-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,275,124.7,117.3,134.7,intermediate,absolute_e1rm,169.2,373,Original Legion chart lift name: Deadlift. Source row bodyweight: 275 lb. Converted from 373 lb to 169.2 kg.
legion-male-deadlift-275-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,275,124.7,117.3,134.7,advanced,absolute_e1rm,226.3,499,Original Legion chart lift name: Deadlift. Source row bodyweight: 275 lb. Converted from 499 lb to 226.3 kg.
legion-male-deadlift-275-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,275,124.7,117.3,134.7,elite,absolute_e1rm,273.1,602,Original Legion chart lift name: Deadlift. Source row bodyweight: 275 lb. Converted from 602 lb to 273.1 kg.
legion-male-deadlift-319-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,319,144.7,134.7,144.9,beginner,absolute_e1rm,81.6,180,Original Legion chart lift name: Deadlift. Source row bodyweight: 319 lb. Converted from 180 lb to 81.6 kg.
legion-male-deadlift-319-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,319,144.7,134.7,144.9,novice,absolute_e1rm,151,333,Original Legion chart lift name: Deadlift. Source row bodyweight: 319 lb. Converted from 333 lb to 151 kg.
legion-male-deadlift-319-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,319,144.7,134.7,144.9,intermediate,absolute_e1rm,172.8,381,Original Legion chart lift name: Deadlift. Source row bodyweight: 319 lb. Converted from 381 lb to 172.8 kg.
legion-male-deadlift-319-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,319,144.7,134.7,144.9,advanced,absolute_e1rm,229.5,506,Original Legion chart lift name: Deadlift. Source row bodyweight: 319 lb. Converted from 506 lb to 229.5 kg.
legion-male-deadlift-319-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,319,144.7,134.7,144.9,elite,absolute_e1rm,275.8,608,Original Legion chart lift name: Deadlift. Source row bodyweight: 319 lb. Converted from 608 lb to 275.8 kg.
legion-male-deadlift-320plus-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,320+,145.1,144.9,,beginner,absolute_e1rm,83,183,Original Legion chart lift name: Deadlift. Source row bodyweight: 320+ lb. Converted from 183 lb to 83 kg.
legion-male-deadlift-320plus-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,320+,145.1,144.9,,novice,absolute_e1rm,154.2,340,Original Legion chart lift name: Deadlift. Source row bodyweight: 320+ lb. Converted from 340 lb to 154.2 kg.
legion-male-deadlift-320plus-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,320+,145.1,144.9,,intermediate,absolute_e1rm,176,388,Original Legion chart lift name: Deadlift. Source row bodyweight: 320+ lb. Converted from 388 lb to 176 kg.
legion-male-deadlift-320plus-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,320+,145.1,144.9,,advanced,absolute_e1rm,232.2,512,Original Legion chart lift name: Deadlift. Source row bodyweight: 320+ lb. Converted from 512 lb to 232.2 kg.
legion-male-deadlift-320plus-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,male,320+,145.1,144.9,,elite,absolute_e1rm,279.9,617,Original Legion chart lift name: Deadlift. Source row bodyweight: 320+ lb. Converted from 617 lb to 279.9 kg.
legion-female-bench-press-97-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,97,44,,45.8,beginner,absolute_e1rm,22.2,49,Original Legion chart lift name: Bench Press. Source row bodyweight: 97 lb. Converted from 49 lb to 22.2 kg.
legion-female-bench-press-97-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,97,44,,45.8,novice,absolute_e1rm,28.6,63,Original Legion chart lift name: Bench Press. Source row bodyweight: 97 lb. Converted from 63 lb to 28.6 kg.
legion-female-bench-press-97-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,97,44,,45.8,intermediate,absolute_e1rm,33.1,73,Original Legion chart lift name: Bench Press. Source row bodyweight: 97 lb. Converted from 73 lb to 33.1 kg.
legion-female-bench-press-97-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,97,44,,45.8,advanced,absolute_e1rm,42.6,94,Original Legion chart lift name: Bench Press. Source row bodyweight: 97 lb. Converted from 94 lb to 42.6 kg.
legion-female-bench-press-97-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,97,44,,45.8,elite,absolute_e1rm,52.6,116,Original Legion chart lift name: Bench Press. Source row bodyweight: 97 lb. Converted from 116 lb to 52.6 kg.
legion-female-bench-press-105-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,105,47.6,45.8,49.7,beginner,absolute_e1rm,24,53,Original Legion chart lift name: Bench Press. Source row bodyweight: 105 lb. Converted from 53 lb to 24 kg.
legion-female-bench-press-105-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,105,47.6,45.8,49.7,novice,absolute_e1rm,30.8,68,Original Legion chart lift name: Bench Press. Source row bodyweight: 105 lb. Converted from 68 lb to 30.8 kg.
legion-female-bench-press-105-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,105,47.6,45.8,49.7,intermediate,absolute_e1rm,35.8,79,Original Legion chart lift name: Bench Press. Source row bodyweight: 105 lb. Converted from 79 lb to 35.8 kg.
legion-female-bench-press-105-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,105,47.6,45.8,49.7,advanced,absolute_e1rm,46.3,102,Original Legion chart lift name: Bench Press. Source row bodyweight: 105 lb. Converted from 102 lb to 46.3 kg.
legion-female-bench-press-105-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,105,47.6,45.8,49.7,elite,absolute_e1rm,56.2,124,Original Legion chart lift name: Bench Press. Source row bodyweight: 105 lb. Converted from 124 lb to 56.2 kg.
legion-female-bench-press-114-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,114,51.7,49.7,53.8,beginner,absolute_e1rm,25.9,57,Original Legion chart lift name: Bench Press. Source row bodyweight: 114 lb. Converted from 57 lb to 25.9 kg.
legion-female-bench-press-114-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,114,51.7,49.7,53.8,novice,absolute_e1rm,33.1,73,Original Legion chart lift name: Bench Press. Source row bodyweight: 114 lb. Converted from 73 lb to 33.1 kg.
legion-female-bench-press-114-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,114,51.7,49.7,53.8,intermediate,absolute_e1rm,38.6,85,Original Legion chart lift name: Bench Press. Source row bodyweight: 114 lb. Converted from 85 lb to 38.6 kg.
legion-female-bench-press-114-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,114,51.7,49.7,53.8,advanced,absolute_e1rm,49.4,109,Original Legion chart lift name: Bench Press. Source row bodyweight: 114 lb. Converted from 109 lb to 49.4 kg.
legion-female-bench-press-114-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,114,51.7,49.7,53.8,elite,absolute_e1rm,60.3,133,Original Legion chart lift name: Bench Press. Source row bodyweight: 114 lb. Converted from 133 lb to 60.3 kg.
legion-female-bench-press-123-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,123,55.8,53.8,57.8,beginner,absolute_e1rm,27.2,60,Original Legion chart lift name: Bench Press. Source row bodyweight: 123 lb. Converted from 60 lb to 27.2 kg.
legion-female-bench-press-123-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,123,55.8,53.8,57.8,novice,absolute_e1rm,34.9,77,Original Legion chart lift name: Bench Press. Source row bodyweight: 123 lb. Converted from 77 lb to 34.9 kg.
legion-female-bench-press-123-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,123,55.8,53.8,57.8,intermediate,absolute_e1rm,40.8,90,Original Legion chart lift name: Bench Press. Source row bodyweight: 123 lb. Converted from 90 lb to 40.8 kg.
legion-female-bench-press-123-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,123,55.8,53.8,57.8,advanced,absolute_e1rm,52.6,116,Original Legion chart lift name: Bench Press. Source row bodyweight: 123 lb. Converted from 116 lb to 52.6 kg.
legion-female-bench-press-123-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,123,55.8,53.8,57.8,elite,absolute_e1rm,64.4,142,Original Legion chart lift name: Bench Press. Source row bodyweight: 123 lb. Converted from 142 lb to 64.4 kg.
legion-female-bench-press-132-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,132,59.9,57.8,63.5,beginner,absolute_e1rm,29,64,Original Legion chart lift name: Bench Press. Source row bodyweight: 132 lb. Converted from 64 lb to 29 kg.
legion-female-bench-press-132-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,132,59.9,57.8,63.5,novice,absolute_e1rm,37.2,82,Original Legion chart lift name: Bench Press. Source row bodyweight: 132 lb. Converted from 82 lb to 37.2 kg.
legion-female-bench-press-132-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,132,59.9,57.8,63.5,intermediate,absolute_e1rm,43.1,95,Original Legion chart lift name: Bench Press. Source row bodyweight: 132 lb. Converted from 95 lb to 43.1 kg.
legion-female-bench-press-132-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,132,59.9,57.8,63.5,advanced,absolute_e1rm,55.3,122,Original Legion chart lift name: Bench Press. Source row bodyweight: 132 lb. Converted from 122 lb to 55.3 kg.
legion-female-bench-press-132-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,132,59.9,57.8,63.5,elite,absolute_e1rm,68,150,Original Legion chart lift name: Bench Press. Source row bodyweight: 132 lb. Converted from 150 lb to 68 kg.
legion-female-bench-press-148-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,148,67.1,63.5,71,beginner,absolute_e1rm,31.8,70,Original Legion chart lift name: Bench Press. Source row bodyweight: 148 lb. Converted from 70 lb to 31.8 kg.
legion-female-bench-press-148-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,148,67.1,63.5,71,novice,absolute_e1rm,40.8,90,Original Legion chart lift name: Bench Press. Source row bodyweight: 148 lb. Converted from 90 lb to 40.8 kg.
legion-female-bench-press-148-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,148,67.1,63.5,71,intermediate,absolute_e1rm,47.6,105,Original Legion chart lift name: Bench Press. Source row bodyweight: 148 lb. Converted from 105 lb to 47.6 kg.
legion-female-bench-press-148-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,148,67.1,63.5,71,advanced,absolute_e1rm,61.2,135,Original Legion chart lift name: Bench Press. Source row bodyweight: 148 lb. Converted from 135 lb to 61.2 kg.
legion-female-bench-press-148-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,148,67.1,63.5,71,elite,absolute_e1rm,74.8,165,Original Legion chart lift name: Bench Press. Source row bodyweight: 148 lb. Converted from 165 lb to 74.8 kg.
legion-female-bench-press-165-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,165,74.8,71,78.5,beginner,absolute_e1rm,34.5,76,Original Legion chart lift name: Bench Press. Source row bodyweight: 165 lb. Converted from 76 lb to 34.5 kg.
legion-female-bench-press-165-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,165,74.8,71,78.5,novice,absolute_e1rm,44,97,Original Legion chart lift name: Bench Press. Source row bodyweight: 165 lb. Converted from 97 lb to 44 kg.
legion-female-bench-press-165-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,165,74.8,71,78.5,intermediate,absolute_e1rm,51.3,113,Original Legion chart lift name: Bench Press. Source row bodyweight: 165 lb. Converted from 113 lb to 51.3 kg.
legion-female-bench-press-165-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,165,74.8,71,78.5,advanced,absolute_e1rm,66.2,146,Original Legion chart lift name: Bench Press. Source row bodyweight: 165 lb. Converted from 146 lb to 66.2 kg.
legion-female-bench-press-165-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,165,74.8,71,78.5,elite,absolute_e1rm,83,183,Original Legion chart lift name: Bench Press. Source row bodyweight: 165 lb. Converted from 183 lb to 83 kg.
legion-female-bench-press-181-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,181,82.1,78.5,86,beginner,absolute_e1rm,36.7,81,Original Legion chart lift name: Bench Press. Source row bodyweight: 181 lb. Converted from 81 lb to 36.7 kg.
legion-female-bench-press-181-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,181,82.1,78.5,86,novice,absolute_e1rm,47.2,104,Original Legion chart lift name: Bench Press. Source row bodyweight: 181 lb. Converted from 104 lb to 47.2 kg.
legion-female-bench-press-181-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,181,82.1,78.5,86,intermediate,absolute_e1rm,55.3,122,Original Legion chart lift name: Bench Press. Source row bodyweight: 181 lb. Converted from 122 lb to 55.3 kg.
legion-female-bench-press-181-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,181,82.1,78.5,86,advanced,absolute_e1rm,71.7,158,Original Legion chart lift name: Bench Press. Source row bodyweight: 181 lb. Converted from 158 lb to 71.7 kg.
legion-female-bench-press-181-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,181,82.1,78.5,86,elite,absolute_e1rm,87.1,192,Original Legion chart lift name: Bench Press. Source row bodyweight: 181 lb. Converted from 192 lb to 87.1 kg.
legion-female-bench-press-198-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,198,89.8,86,90,beginner,absolute_e1rm,39.9,88,Original Legion chart lift name: Bench Press. Source row bodyweight: 198 lb. Converted from 88 lb to 39.9 kg.
legion-female-bench-press-198-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,198,89.8,86,90,novice,absolute_e1rm,50.8,112,Original Legion chart lift name: Bench Press. Source row bodyweight: 198 lb. Converted from 112 lb to 50.8 kg.
legion-female-bench-press-198-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,198,89.8,86,90,intermediate,absolute_e1rm,59,130,Original Legion chart lift name: Bench Press. Source row bodyweight: 198 lb. Converted from 130 lb to 59 kg.
legion-female-bench-press-198-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,198,89.8,86,90,advanced,absolute_e1rm,75.7,167,Original Legion chart lift name: Bench Press. Source row bodyweight: 198 lb. Converted from 167 lb to 75.7 kg.
legion-female-bench-press-198-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,198,89.8,86,90,elite,absolute_e1rm,93,205,Original Legion chart lift name: Bench Press. Source row bodyweight: 198 lb. Converted from 205 lb to 93 kg.
legion-female-bench-press-199plus-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,199+,90.3,90,,beginner,absolute_e1rm,41.7,92,Original Legion chart lift name: Bench Press. Source row bodyweight: 199+ lb. Converted from 92 lb to 41.7 kg.
legion-female-bench-press-199plus-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,199+,90.3,90,,novice,absolute_e1rm,53.5,118,Original Legion chart lift name: Bench Press. Source row bodyweight: 199+ lb. Converted from 118 lb to 53.5 kg.
legion-female-bench-press-199plus-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,199+,90.3,90,,intermediate,absolute_e1rm,62.1,137,Original Legion chart lift name: Bench Press. Source row bodyweight: 199+ lb. Converted from 137 lb to 62.1 kg.
legion-female-bench-press-199plus-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,199+,90.3,90,,advanced,absolute_e1rm,80.3,177,Original Legion chart lift name: Bench Press. Source row bodyweight: 199+ lb. Converted from 177 lb to 80.3 kg.
legion-female-bench-press-199plus-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,bench-press,bench-press__standard,female,199+,90.3,90,,elite,absolute_e1rm,98.4,217,Original Legion chart lift name: Bench Press. Source row bodyweight: 199+ lb. Converted from 217 lb to 98.4 kg.
legion-female-overhead-press-97-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,97,44,,45.8,beginner,absolute_e1rm,14.1,31,Original Legion chart lift name: Overhead Press. Source row bodyweight: 97 lb. Converted from 31 lb to 14.1 kg.
legion-female-overhead-press-97-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,97,44,,45.8,novice,absolute_e1rm,19.1,42,Original Legion chart lift name: Overhead Press. Source row bodyweight: 97 lb. Converted from 42 lb to 19.1 kg.
legion-female-overhead-press-97-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,97,44,,45.8,intermediate,absolute_e1rm,22.7,50,Original Legion chart lift name: Overhead Press. Source row bodyweight: 97 lb. Converted from 50 lb to 22.7 kg.
legion-female-overhead-press-97-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,overhead-press,overhead-press__barbell,female,97,44,,45.8,advanced,absolute_e1rm,29.9,66,Original Legion chart lift name: Overhead Press. Source row bodyweight: 97 lb. Converted from 66 lb to 29.9 kg.
